Contrat;Date et heure;Puissance réelle (kW);Code de puissance réelle;90 % de la puissance apparente (kVA);Code de puissance apparente
0300164754;2025-10-19 10:00:00;140,4;R;155,2;R
0300164754;2025-10-19 09:45:00;147,3;R;168,1;R
0300164754;2025-10-19 09:30:00;156,0;R;177,4;R
0300164754;2025-10-19 09:15:00;134,1;R;150,8;R
0300164754;2025-10-19 09:00:00;59,8;R;61,2;R
0300164754;2025-10-19 08:45:00;73,8;R;81,1;R
0300164754;2025-10-19 08:30:00;76,1;R;83,3;R
0300164754;2025-10-19 08:15:00;74,9;R;81,4;R
0300164754;2025-10-19 08:00:00;63,7;R;67,5;R
0300164754;2025-10-19 07:45:00;82,1;R;89,7;R
0300164754;2025-10-19 07:30:00;93,0;R;104,1;R
0300164754;2025-10-19 07:15:00;91,5;R;102,5;R
0300164754;2025-10-19 07:00:00;76,3;R;82,2;R
0300164754;2025-10-19 06:45:00;74,8;R;80,2;R
0300164754;2025-10-19 06:30:00;76,1;R;83,6;R
0300164754;2025-10-19 06:15:00;79,5;R;87,6;R
0300164754;2025-10-19 06:00:00;77,7;R;87,0;R
0300164754;2025-10-19 05:45:00;71,3;R;81,7;R
0300164754;2025-10-19 05:30:00;51,7;R;56,8;R
0300164754;2025-10-19 05:15:00;66,9;R;76,9;R
0300164754;2025-10-19 05:00:00;68,2;R;78,4;R
0300164754;2025-10-19 04:45:00;67,1;R;77,2;R
0300164754;2025-10-19 04:30:00;65,9;R;76,3;R
0300164754;2025-10-19 04:15:00;44,4;R;47,4;R
0300164754;2025-10-19 04:00:00;64,2;R;74,3;R
0300164754;2025-10-19 03:45:00;65,0;R;75,1;R
0300164754;2025-10-19 03:30:00;64,5;R;74,6;R
0300164754;2025-10-19 03:15:00;62,4;R;72,1;R
0300164754;2025-10-19 03:00:00;57,6;R;65,1;R
0300164754;2025-10-19 02:45:00;70,4;R;81,6;R
0300164754;2025-10-19 02:30:00;70,1;R;81,3;R
0300164754;2025-10-19 02:15:00;63,4;R;72,7;R
0300164754;2025-10-19 02:00:00;65,4;R;73,4;R
0300164754;2025-10-19 01:45:00;68,6;R;78,4;R
0300164754;2025-10-19 01:30:00;69,2;R;80,2;R
0300164754;2025-10-19 01:15:00;70,7;R;81,7;R
0300164754;2025-10-19 01:00:00;53,7;R;59,0;R
0300164754;2025-10-19 00:45:00;71,4;R;81,7;R
0300164754;2025-10-19 00:30:00;70,7;R;80,4;R
0300164754;2025-10-19 00:15:00;67,2;R;77,9;R
0300164754;2025-10-19 00:00:00;47,6;R;52,7;R
0300164754;2025-10-18 23:45:00;61,0;R;70,1;R
0300164754;2025-10-18 23:30:00;62,3;R;71,0;R
0300164754;2025-10-18 23:15:00;62,2;R;71,2;R
0300164754;2025-10-18 23:00:00;48,6;R;52,9;R
0300164754;2025-10-18 22:45:00;65,1;R;73,8;R
0300164754;2025-10-18 22:30:00;65,0;R;73,7;R
0300164754;2025-10-18 22:15:00;61,4;R;69,2;R
0300164754;2025-10-18 22:00:00;57,3;R;63,6;R
0300164754;2025-10-18 21:45:00;68,1;R;77,6;R
0300164754;2025-10-18 21:30:00;68,4;R;77,5;R
0300164754;2025-10-18 21:15:00;68,1;R;76,6;R
0300164754;2025-10-18 21:00:00;57,8;R;63,1;R
0300164754;2025-10-18 20:45:00;63,4;R;71,2;R
0300164754;2025-10-18 20:30:00;66,3;R;75,1;R
0300164754;2025-10-18 20:15:00;66,3;R;76,3;R
0300164754;2025-10-18 20:00:00;52,8;R;58,5;R
0300164754;2025-10-18 19:45:00;71,2;R;78,5;R
0300164754;2025-10-18 19:30:00;85,1;R;90,6;R
0300164754;2025-10-18 19:15:00;84,9;R;90,8;R
0300164754;2025-10-18 19:00:00;70,7;R;74,0;R
0300164754;2025-10-18 18:45:00;81,0;R;85,9;R
0300164754;2025-10-18 18:30:00;80,8;R;85,6;R
0300164754;2025-10-18 18:15:00;81,2;R;86,8;R
0300164754;2025-10-18 18:00:00;82,6;R;87,8;R
0300164754;2025-10-18 17:45:00;80,5;R;86,1;R
0300164754;2025-10-18 17:30:00;68,4;R;71,4;R
0300164754;2025-10-18 17:15:00;74,8;R;80,6;R
0300164754;2025-10-18 17:00:00;86,9;R;93,3;R
0300164754;2025-10-18 16:45:00;84,3;R;91,2;R
0300164754;2025-10-18 16:30:00;82,8;R;89,2;R
0300164754;2025-10-18 16:15:00;65,5;R;65,9;R
0300164754;2025-10-18 16:00:00;79,9;R;85,6;R
0300164754;2025-10-18 15:45:00;82,6;R;89,0;R
0300164754;2025-10-18 15:30:00;86,0;R;91,9;R
0300164754;2025-10-18 15:15:00;84,9;R;91,0;R
0300164754;2025-10-18 15:00:00;83,5;R;89,6;R
0300164754;2025-10-18 14:45:00;68,3;R;71,7;R
0300164754;2025-10-18 14:30:00;80,8;R;86,7;R
0300164754;2025-10-18 14:15:00;80,5;R;86,7;R
0300164754;2025-10-18 14:00:00;82,9;R;88,5;R
0300164754;2025-10-18 13:45:00;77,7;R;82,1;R
0300164754;2025-10-18 13:30:00;70,0;R;71,4;R
0300164754;2025-10-18 13:15:00;84,8;R;90,9;R
0300164754;2025-10-18 13:00:00;86,5;R;92,8;R
0300164754;2025-10-18 12:45:00;83,8;R;90,0;R
0300164754;2025-10-18 12:30:00;87,9;R;94,1;R
0300164754;2025-10-18 12:15:00;86,6;R;93,7;R
0300164754;2025-10-18 12:00:00;86,1;R;93,4;R
0300164754;2025-10-18 11:45:00;69,7;R;73,2;R
0300164754;2025-10-18 11:30:00;83,0;R;88,4;R
0300164754;2025-10-18 11:15:00;83,4;R;89,0;R
0300164754;2025-10-18 11:00:00;85,3;R;91,4;R
0300164754;2025-10-18 10:45:00;86,9;R;93,2;R
0300164754;2025-10-18 10:30:00;80,1;R;89,0;R
0300164754;2025-10-18 10:15:00;71,1;R;75,3;R
0300164754;2025-10-18 10:00:00;74,3;R;81,5;R
0300164754;2025-10-18 09:45:00;77,3;R;83,1;R
0300164754;2025-10-18 09:30:00;81,2;R;85,6;R
0300164754;2025-10-18 09:15:00;74,2;R;78,4;R
0300164754;2025-10-18 09:00:00;68,9;R;72,7;R
0300164754;2025-10-18 08:45:00;77,4;R;82,4;R
0300164754;2025-10-18 08:30:00;69,5;R;75,4;R
0300164754;2025-10-18 08:15:00;65,3;R;70,1;R
0300164754;2025-10-18 08:00:00;61,7;R;65,8;R
0300164754;2025-10-18 07:45:00;73,5;R;79,7;R
0300164754;2025-10-18 07:30:00;73,3;R;80,6;R
0300164754;2025-10-18 07:15:00;55,8;R;61,1;R
0300164754;2025-10-18 07:00:00;64,0;R;72,0;R
0300164754;2025-10-18 06:45:00;66,5;R;74,0;R
0300164754;2025-10-18 06:30:00;66,0;R;74,1;R
0300164754;2025-10-18 06:15:00;60,9;R;68,3;R
0300164754;2025-10-18 06:00:00;61,3;R;70,6;R
0300164754;2025-10-18 05:45:00;65,0;R;74,8;R
0300164754;2025-10-18 05:30:00;65,2;R;74,8;R
0300164754;2025-10-18 05:15:00;46,8;R;51,3;R
0300164754;2025-10-18 05:00:00;58,3;R;67,0;R
0300164754;2025-10-18 04:45:00;59,9;R;69,1;R
0300164754;2025-10-18 04:30:00;60,1;R;69,2;R
0300164754;2025-10-18 04:15:00;47,0;R;51,4;R
0300164754;2025-10-18 04:00:00;62,0;R;71,3;R
0300164754;2025-10-18 03:45:00;62,7;R;72,3;R
0300164754;2025-10-18 03:30:00;62,2;R;71,9;R
0300164754;2025-10-18 03:15:00;56,0;R;63,7;R
0300164754;2025-10-18 03:00:00;58,1;R;66,5;R
0300164754;2025-10-18 02:45:00;64,5;R;75,2;R
0300164754;2025-10-18 02:30:00;62,7;R;73,2;R
0300164754;2025-10-18 02:15:00;50,6;R;57,4;R
0300164754;2025-10-18 02:00:00;58,5;R;66,2;R
0300164754;2025-10-18 01:45:00;61,9;R;71,4;R
0300164754;2025-10-18 01:30:00;60,8;R;70,8;R
0300164754;2025-10-18 01:15:00;49,6;R;55,2;R
0300164754;2025-10-18 01:00:00;65,5;R;76,8;R
0300164754;2025-10-18 00:45:00;66,2;R;77,4;R
0300164754;2025-10-18 00:30:00;66,0;R;76,2;R
0300164754;2025-10-18 00:15:00;62,5;R;72,9;R
0300164754;2025-10-18 00:00:00;51,6;R;58,2;R
0300164754;2025-10-17 23:45:00;63,3;R;72,9;R
0300164754;2025-10-17 23:30:00;63,8;R;73,2;R
0300164754;2025-10-17 23:15:00;61,9;R;71,5;R
0300164754;2025-10-17 23:00:00;43,9;R;47,3;R
0300164754;2025-10-17 22:45:00;62,7;R;72,0;R
0300164754;2025-10-17 22:30:00;62,2;R;71,4;R
0300164754;2025-10-17 22:15:00;59,7;R;68,0;R
0300164754;2025-10-17 22:00:00;54,0;R;60,3;R
0300164754;2025-10-17 21:45:00;63,4;R;72,5;R
0300164754;2025-10-17 21:30:00;64,3;R;73,9;R
0300164754;2025-10-17 21:15:00;63,7;R;71,4;R
0300164754;2025-10-17 21:00:00;64,1;R;71,9;R
0300164754;2025-10-17 20:45:00;59,4;R;67,0;R
0300164754;2025-10-17 20:30:00;61,8;R;68,0;R
0300164754;2025-10-17 20:15:00;71,0;R;78,7;R
0300164754;2025-10-17 20:00:00;72,7;R;79,2;R
0300164754;2025-10-17 19:45:00;71,9;R;77,5;R
0300164754;2025-10-17 19:30:00;64,0;R;66,5;R
0300164754;2025-10-17 19:15:00;76,2;R;82,0;R
0300164754;2025-10-17 19:00:00;78,5;R;84,6;R
0300164754;2025-10-17 18:45:00;80,7;R;85,9;R
0300164754;2025-10-17 18:30:00;79,5;R;83,8;R
0300164754;2025-10-17 18:15:00;78,1;R;83,7;R
0300164754;2025-10-17 18:00:00;77,6;R;83,2;R
0300164754;2025-10-17 17:45:00;75,5;R;81,7;R
0300164754;2025-10-17 17:30:00;67,6;R;70,1;R
0300164754;2025-10-17 17:15:00;85,8;R;92,2;R
0300164754;2025-10-17 17:00:00;84,6;R;91,3;R
0300164754;2025-10-17 16:45:00;89,0;R;94,1;R
0300164754;2025-10-17 16:30:00;89,9;R;95,1;R
0300164754;2025-10-17 16:15:00;87,6;R;92,2;R
0300164754;2025-10-17 16:00:00;81,2;R;87,4;R
0300164754;2025-10-17 15:45:00;80,5;R;86,7;R
0300164754;2025-10-17 15:30:00;78,1;R;84,6;R
0300164754;2025-10-17 15:15:00;80,0;R;85,9;R
0300164754;2025-10-17 15:00:00;84,5;R;90,5;R
0300164754;2025-10-17 14:45:00;86,4;R;92,5;R
0300164754;2025-10-17 14:30:00;94,4;R;98,3;R
0300164754;2025-10-17 14:15:00;96,1;R;99,3;R
0300164754;2025-10-17 14:00:00;87,9;R;92,5;R
0300164754;2025-10-17 13:45:00;99,6;R;102,1;R
0300164754;2025-10-17 13:30:00;99,7;R;101,9;R
0300164754;2025-10-17 13:15:00;98,2;R;104,5;R
0300164754;2025-10-17 13:00:00;96,5;R;102,2;R
0300164754;2025-10-17 12:45:00;107,4;R;109,7;R
0300164754;2025-10-17 12:30:00;98,4;R;103,4;R
0300164754;2025-10-17 12:15:00;99,2;R;104,0;R
0300164754;2025-10-17 12:00:00;109,1;R;112,8;R
0300164754;2025-10-17 11:45:00;103,1;R;109,0;R
0300164754;2025-10-17 11:30:00;111,3;R;118,0;R
0300164754;2025-10-17 11:15:00;113,0;R;118,1;R
0300164754;2025-10-17 11:00:00;113,6;R;117,2;R
0300164754;2025-10-17 10:45:00;108,3;R;110,6;R
0300164754;2025-10-17 10:30:00;104,5;R;104,4;R
0300164754;2025-10-17 10:15:00;106,4;R;111,5;R
0300164754;2025-10-17 10:00:00;112,6;R;115,0;R
0300164754;2025-10-17 09:45:00;98,4;R;101,9;R
0300164754;2025-10-17 09:30:00;110,0;R;111,5;R
0300164754;2025-10-17 09:15:00;107,2;R;109,9;R
0300164754;2025-10-17 09:00:00;102,8;R;107,0;R
0300164754;2025-10-17 08:45:00;105,7;R;111,0;R
0300164754;2025-10-17 08:30:00;106,5;R;111,7;R
0300164754;2025-10-17 08:15:00;102,0;R;109,1;R
0300164754;2025-10-17 08:00:00;95,7;R;102,5;R
0300164754;2025-10-17 07:45:00;104,7;R;114,1;R
0300164754;2025-10-17 07:30:00;143,0;R;163,9;R
0300164754;2025-10-17 07:15:00;157,2;R;181,1;R
0300164754;2025-10-17 07:00:00;144,0;R;164,4;R
0300164754;2025-10-17 06:45:00;109,2;R;121,5;R
0300164754;2025-10-17 06:30:00;84,0;R;90,2;R
0300164754;2025-10-17 06:15:00;64,0;R;68,4;R
0300164754;2025-10-17 06:00:00;69,7;R;76,3;R
0300164754;2025-10-17 05:45:00;71,4;R;79,1;R
0300164754;2025-10-17 05:30:00;63,4;R;72,1;R
0300164754;2025-10-17 05:15:00;48,5;R;52,6;R
0300164754;2025-10-17 05:00:00;62,1;R;69,4;R
0300164754;2025-10-17 04:45:00;65,3;R;74,8;R
0300164754;2025-10-17 04:30:00;65,2;R;74,6;R
0300164754;2025-10-17 04:15:00;50,8;R;55,7;R
0300164754;2025-10-17 04:00:00;63,6;R;72,8;R
0300164754;2025-10-17 03:45:00;62,5;R;71,7;R
0300164754;2025-10-17 03:30:00;61,7;R;70,3;R
0300164754;2025-10-17 03:15:00;58,3;R;67,1;R
0300164754;2025-10-17 03:00:00;42,5;R;46,1;R
0300164754;2025-10-17 02:45:00;58,6;R;67,3;R
0300164754;2025-10-17 02:30:00;59,1;R;67,9;R
0300164754;2025-10-17 02:15:00;48,1;R;53,5;R
0300164754;2025-10-17 02:00:00;59,8;R;68,0;R
0300164754;2025-10-17 01:45:00;61,9;R;70,7;R
0300164754;2025-10-17 01:30:00;62,6;R;71,3;R
0300164754;2025-10-17 01:15:00;63,0;R;72,3;R
0300164754;2025-10-17 01:00:00;49,8;R;54,5;R
0300164754;2025-10-17 00:45:00;65,8;R;74,7;R
0300164754;2025-10-17 00:30:00;65,3;R;73,9;R
0300164754;2025-10-17 00:15:00;61,5;R;69,1;R
0300164754;2025-10-17 00:00:00;53,2;R;58,4;R
0300164754;2025-10-16 23:45:00;62,4;R;71,0;R
0300164754;2025-10-16 23:30:00;65,5;R;75,2;R
0300164754;2025-10-16 23:15:00;66,3;R;76,3;R
0300164754;2025-10-16 23:00:00;52,8;R;58,6;R
0300164754;2025-10-16 22:45:00;67,2;R;77,0;R
0300164754;2025-10-16 22:30:00;66,6;R;76,0;R
0300164754;2025-10-16 22:15:00;63,2;R;71,7;R
0300164754;2025-10-16 22:00:00;62,7;R;71,0;R
0300164754;2025-10-16 21:45:00;50,6;R;55,1;R
0300164754;2025-10-16 21:30:00;60,1;R;68,9;R
0300164754;2025-10-16 21:15:00;61,0;R;70,0;R
0300164754;2025-10-16 21:00:00;62,9;R;72,9;R
0300164754;2025-10-16 20:45:00;54,9;R;61,9;R
0300164754;2025-10-16 20:30:00;58,3;R;64,2;R
0300164754;2025-10-16 20:15:00;72,3;R;82,7;R
0300164754;2025-10-16 20:00:00;74,8;R;85,0;R
0300164754;2025-10-16 19:45:00;75,6;R;85,9;R
0300164754;2025-10-16 19:30:00;79,4;R;86,5;R
0300164754;2025-10-16 19:15:00;79,1;R;86,4;R
0300164754;2025-10-16 19:00:00;64,4;R;68,4;R
0300164754;2025-10-16 18:45:00;84,5;R;91,4;R
0300164754;2025-10-16 18:30:00;82,0;R;89,6;R
0300164754;2025-10-16 18:15:00;78,5;R;88,4;R
0300164754;2025-10-16 18:00:00;77,1;R;86,8;R
0300164754;2025-10-16 17:45:00;66,4;R;72,7;R
0300164754;2025-10-16 17:30:00;66,4;R;70,1;R
0300164754;2025-10-16 17:15:00;78,3;R;84,3;R
0300164754;2025-10-16 17:00:00;77,1;R;83,6;R
0300164754;2025-10-16 16:45:00;78,8;R;85,0;R
0300164754;2025-10-16 16:30:00;78,8;R;85,1;R
0300164754;2025-10-16 16:15:00;68,9;R;72,4;R
0300164754;2025-10-16 16:00:00;78,2;R;84,3;R
0300164754;2025-10-16 15:45:00;80,3;R;86,8;R
0300164754;2025-10-16 15:30:00;81,5;R;88,2;R
0300164754;2025-10-16 15:15:00;81,7;R;88,4;R
0300164754;2025-10-16 15:00:00;83,2;R;89,8;R
0300164754;2025-10-16 14:45:00;68,1;R;70,8;R
0300164754;2025-10-16 14:30:00;85,8;R;90,3;R
0300164754;2025-10-16 14:15:00;86,3;R;90,5;R
0300164754;2025-10-16 14:00:00;84,6;R;89,6;R
0300164754;2025-10-16 13:45:00;82,6;R;88,9;R
0300164754;2025-10-16 13:30:00;86,9;R;93,1;R
0300164754;2025-10-16 13:15:00;92,7;R;100,2;R
0300164754;2025-10-16 13:00:00;94,8;R;103,2;R
0300164754;2025-10-16 12:45:00;89,5;R;97,5;R
0300164754;2025-10-16 12:30:00;93,9;R;102,6;R
0300164754;2025-10-16 12:15:00;85,3;R;93,8;R
0300164754;2025-10-16 12:00:00;79,9;R;87,0;R
0300164754;2025-10-16 11:45:00;65,3;R;69,4;R
0300164754;2025-10-16 11:30:00;77,7;R;84,0;R
0300164754;2025-10-16 11:15:00;89,7;R;97,9;R
0300164754;2025-10-16 11:00:00;87,9;R;95,6;R
0300164754;2025-10-16 10:45:00;85,6;R;92,0;R
0300164754;2025-10-16 10:30:00;86,1;R;92,4;R
0300164754;2025-10-16 10:15:00;91,7;R;96,2;R
0300164754;2025-10-16 10:00:00;87,3;R;90,7;R
0300164754;2025-10-16 09:45:00;83,8;R;91,4;R
0300164754;2025-10-16 09:30:00;84,8;R;92,8;R
0300164754;2025-10-16 09:15:00;76,5;R;83,4;R
0300164754;2025-10-16 09:00:00;74,1;R;81,1;R
0300164754;2025-10-16 08:45:00;66,8;R;69,7;R
0300164754;2025-10-16 08:30:00;77,1;R;82,2;R
0300164754;2025-10-16 08:15:00;85,1;R;91,9;R
0300164754;2025-10-16 08:00:00;84,7;R;91,5;R
0300164754;2025-10-16 07:45:00;70,7;R;75,0;R
0300164754;2025-10-16 07:30:00;82,2;R;89,7;R
0300164754;2025-10-16 07:15:00;75,6;R;82,7;R
0300164754;2025-10-16 07:00:00;66,3;R;72,8;R
0300164754;2025-10-16 06:45:00;58,6;R;63,8;R
0300164754;2025-10-16 06:30:00;67,6;R;75,1;R
0300164754;2025-10-16 06:15:00;73,4;R;81,5;R
0300164754;2025-10-16 06:00:00;73,1;R;81,0;R
0300164754;2025-10-16 05:45:00;51,3;R;55,8;R
0300164754;2025-10-16 05:30:00;61,7;R;69,9;R
0300164754;2025-10-16 05:15:00;61,2;R;68,9;R
0300164754;2025-10-16 05:00:00;54,6;R;62,2;R
0300164754;2025-10-16 04:45:00;56,9;R;64,0;R
0300164754;2025-10-16 04:30:00;64,3;R;73,8;R
0300164754;2025-10-16 04:15:00;65,0;R;74,5;R
0300164754;2025-10-16 04:00:00;64,5;R;74,5;R
0300164754;2025-10-16 03:45:00;50,1;R;56,2;R
0300164754;2025-10-16 03:30:00;60,0;R;68,8;R
0300164754;2025-10-16 03:15:00;61,0;R;70,3;R
0300164754;2025-10-16 03:00:00;61,2;R;70,5;R
0300164754;2025-10-16 02:45:00;46,4;R;51,0;R
0300164754;2025-10-16 02:30:00;58,7;R;68,0;R
0300164754;2025-10-16 02:15:00;58,3;R;67,6;R
0300164754;2025-10-16 02:00:00;58,4;R;67,7;R
0300164754;2025-10-16 01:45:00;47,1;R;52,8;R
0300164754;2025-10-16 01:30:00;63,7;R;73,6;R
0300164754;2025-10-16 01:15:00;65,3;R;75,2;R
0300164754;2025-10-16 01:00:00;65,2;R;75,4;R
0300164754;2025-10-16 00:45:00;58,3;R;66,6;R
0300164754;2025-10-16 00:30:00;57,0;R;63,5;R
0300164754;2025-10-16 00:15:00;61,4;R;70,1;R
0300164754;2025-10-16 00:00:00;62,9;R;72,3;R
0300164754;2025-10-15 23:45:00;59,4;R;67,3;R
0300164754;2025-10-15 23:30:00;56,5;R;64,0;R
0300164754;2025-10-15 23:15:00;65,8;R;76,5;R
0300164754;2025-10-15 23:00:00;66,1;R;76,9;R
0300164754;2025-10-15 22:45:00;61,4;R;70,7;R
0300164754;2025-10-15 22:30:00;51,9;R;57,8;R
0300164754;2025-10-15 22:15:00;63,4;R;72,6;R
0300164754;2025-10-15 22:00:00;62,7;R;72,1;R
0300164754;2025-10-15 21:45:00;58,8;R;67,9;R
0300164754;2025-10-15 21:30:00;58,5;R;67,3;R
0300164754;2025-10-15 21:15:00;43,7;R;47,5;R
0300164754;2025-10-15 21:00:00;60,8;R;69,6;R
0300164754;2025-10-15 20:45:00;64,2;R;74,0;R
0300164754;2025-10-15 20:30:00;65,5;R;76,0;R
0300164754;2025-10-15 20:15:00;54,7;R;61,7;R
0300164754;2025-10-15 20:00:00;65,0;R;74,0;R
0300164754;2025-10-15 19:45:00;67,9;R;77,1;R
0300164754;2025-10-15 19:30:00;67,2;R;78,5;R
0300164754;2025-10-15 19:15:00;68,4;R;79,9;R
0300164754;2025-10-15 19:00:00;58,3;R;62,7;R
0300164754;2025-10-15 18:45:00;80,2;R;87,3;R
0300164754;2025-10-15 18:30:00;82,5;R;88,4;R
0300164754;2025-10-15 18:15:00;76,7;R;82,9;R
0300164754;2025-10-15 18:00:00;78,4;R;84,2;R
0300164754;2025-10-15 17:45:00;72,2;R;77,8;R
0300164754;2025-10-15 17:30:00;68,2;R;73,0;R
0300164754;2025-10-15 17:15:00;81,2;R;87,0;R
0300164754;2025-10-15 17:00:00;82,0;R;87,8;R
0300164754;2025-10-15 16:45:00;78,9;R;85,3;R
0300164754;2025-10-15 16:30:00;65,0;R;68,2;R
0300164754;2025-10-15 16:15:00;82,0;R;88,5;R
0300164754;2025-10-15 16:00:00;82,8;R;91,1;R
0300164754;2025-10-15 15:45:00;79,8;R;89,3;R
0300164754;2025-10-15 15:30:00;79,4;R;88,0;R
0300164754;2025-10-15 15:15:00;79,4;R;88,5;R
0300164754;2025-10-15 15:00:00;82,5;R;90,3;R
0300164754;2025-10-15 14:45:00;72,6;R;76,0;R
0300164754;2025-10-15 14:30:00;83,1;R;89,8;R
0300164754;2025-10-15 14:15:00;86,0;R;92,1;R
0300164754;2025-10-15 14:00:00;85,3;R;91,7;R
0300164754;2025-10-15 13:45:00;85,5;R;92,2;R
0300164754;2025-10-15 13:30:00;86,1;R;93,8;R
0300164754;2025-10-15 13:15:00;87,8;R;95,4;R
0300164754;2025-10-15 13:00:00;96,2;R;104,3;R
0300164754;2025-10-15 12:45:00;96,4;R;104,7;R
0300164754;2025-10-15 12:30:00;83,8;R;90,2;R
0300164754;2025-10-15 12:15:00;87,5;R;96,2;R
0300164754;2025-10-15 12:00:00;94,4;R;102,7;R
0300164754;2025-10-15 11:45:00;92,3;R;100,4;R
0300164754;2025-10-15 11:30:00;91,7;R;99,7;R
0300164754;2025-10-15 11:15:00;95,6;R;102,7;R
0300164754;2025-10-15 11:00:00;91,4;R;98,8;R
0300164754;2025-10-15 10:45:00;93,8;R;100,6;R
0300164754;2025-10-15 10:30:00;99,7;R;106,0;R
0300164754;2025-10-15 10:15:00;109,5;R;121,0;R
0300164754;2025-10-15 10:00:00;150,1;R;171,4;R
0300164754;2025-10-15 09:45:00;161,6;R;187,2;R
0300164754;2025-10-15 09:30:00;159,3;R;184,9;R
0300164754;2025-10-15 09:15:00;90,0;R;98,8;R
0300164754;2025-10-15 09:00:00;77,0;R;84,5;R
0300164754;2025-10-15 08:45:00;76,8;R;83,3;R
0300164754;2025-10-15 08:30:00;54,5;R;56,9;R
0300164754;2025-10-15 08:15:00;76,0;R;81,9;R
0300164754;2025-10-15 08:00:00;86,0;R;90,8;R
0300164754;2025-10-15 07:45:00;85,6;R;90,4;R
0300164754;2025-10-15 07:30:00;74,3;R;83,1;R
0300164754;2025-10-15 07:15:00;71,4;R;79,3;R
0300164754;2025-10-15 07:00:00;70,9;R;77,8;R
0300164754;2025-10-15 06:45:00;75,6;R;85,2;R
0300164754;2025-10-15 06:30:00;74,0;R;82,9;R
0300164754;2025-10-15 06:15:00;74,9;R;83,9;R
0300164754;2025-10-15 06:00:00;73,6;R;83,5;R
0300164754;2025-10-15 05:45:00;68,0;R;79,2;R
0300164754;2025-10-15 05:30:00;47,0;R;51,6;R
0300164754;2025-10-15 05:15:00;67,4;R;79,0;R
0300164754;2025-10-15 05:00:00;68,0;R;79,8;R
0300164754;2025-10-15 04:45:00;66,6;R;78,4;R
0300164754;2025-10-15 04:30:00;63,1;R;73,8;R
0300164754;2025-10-15 04:15:00;60,7;R;71,4;R
0300164754;2025-10-15 04:00:00;47,7;R;53,9;R
0300164754;2025-10-15 03:45:00;61,9;R;72,8;R
0300164754;2025-10-15 03:30:00;61,7;R;72,3;R
0300164754;2025-10-15 03:15:00;64,0;R;74,6;R
0300164754;2025-10-15 03:00:00;63,7;R;74,3;R
0300164754;2025-10-15 02:45:00;46,2;R;50,8;R
0300164754;2025-10-15 02:30:00;67,0;R;78,6;R
0300164754;2025-10-15 02:15:00;68,0;R;79,7;R
0300164754;2025-10-15 02:00:00;67,7;R;80,0;R
0300164754;2025-10-15 01:45:00;58,1;R;66,9;R
0300164754;2025-10-15 01:30:00;63,7;R;73,4;R
0300164754;2025-10-15 01:15:00;67,0;R;78,9;R
0300164754;2025-10-15 01:00:00;67,5;R;79,7;R
0300164754;2025-10-15 00:45:00;68,4;R;80,4;R
0300164754;2025-10-15 00:30:00;68,0;R;78,4;R
0300164754;2025-10-15 00:15:00;64,5;R;75,2;R
0300164754;2025-10-15 00:00:00;63,5;R;74,3;R
0300164754;2025-10-14 23:45:00;50,9;R;57,7;R
0300164754;2025-10-14 23:30:00;62,2;R;72,3;R
0300164754;2025-10-14 23:15:00;63,0;R;73,2;R
0300164754;2025-10-14 23:00:00;62,5;R;72,9;R
0300164754;2025-10-14 22:45:00;46,2;R;51,3;R
0300164754;2025-10-14 22:30:00;61,9;R;71,3;R
0300164754;2025-10-14 22:15:00;63,9;R;73,8;R
0300164754;2025-10-14 22:00:00;66,9;R;78,2;R
0300164754;2025-10-14 21:45:00;68,8;R;80,6;R
0300164754;2025-10-14 21:30:00;68,2;R;79,5;R
0300164754;2025-10-14 21:15:00;69,2;R;80,6;R
0300164754;2025-10-14 21:00:00;67,7;R;78,9;R
0300164754;2025-10-14 20:45:00;52,4;R;57,3;R
0300164754;2025-10-14 20:30:00;67,3;R;77,6;R
0300164754;2025-10-14 20:15:00;70,3;R;81,2;R
0300164754;2025-10-14 20:00:00;73,8;R;83,7;R
0300164754;2025-10-14 19:45:00;69,1;R;77,6;R
0300164754;2025-10-14 19:30:00;62,4;R;67,5;R
0300164754;2025-10-14 19:15:00;73,2;R;81,1;R
0300164754;2025-10-14 19:00:00;73,8;R;82,4;R
0300164754;2025-10-14 18:45:00;74,3;R;81,1;R
0300164754;2025-10-14 18:30:00;74,5;R;80,5;R
0300164754;2025-10-14 18:15:00;64,9;R;70,0;R
0300164754;2025-10-14 18:00:00;71,7;R;78,7;R
0300164754;2025-10-14 17:45:00;73,4;R;80,8;R
0300164754;2025-10-14 17:30:00;74,5;R;81,7;R
0300164754;2025-10-14 17:15:00;75,2;R;83,5;R
0300164754;2025-10-14 17:00:00;76,4;R;84,3;R
0300164754;2025-10-14 16:45:00;77,2;R;85,6;R
0300164754;2025-10-14 16:30:00;77,1;R;85,6;R
0300164754;2025-10-14 16:15:00;75,8;R;82,6;R
0300164754;2025-10-14 16:00:00;76,0;R;83,0;R
0300164754;2025-10-14 15:45:00;67,8;R;73,6;R
0300164754;2025-10-14 15:30:00;76,2;R;84,3;R
0300164754;2025-10-14 15:15:00;77,6;R;85,7;R
0300164754;2025-10-14 15:00:00;81,4;R;90,5;R
0300164754;2025-10-14 14:45:00;85,6;R;94,0;R
0300164754;2025-10-14 14:30:00;86,4;R;94,4;R
0300164754;2025-10-14 14:15:00;86,1;R;93,7;R
